13	HGDP00082	Balochi	0.932327	0.020451	0.000010	0.027403	0.019798	0.000010
9	HGDP00072	Balochi	0.948867	0.051093	0.000010	0.000010	0.000010	0.000010
5	HGDP00062	Balochi	0.930275	0.046567	0.000010	0.008235	0.000010	0.014903
3	HGDP00056	Balochi	0.866583	0.051033	0.000010	0.051623	0.017464	0.013286
17	HGDP00092	Balochi	0.929294	0.017368	0.021253	0.030823	0.001252	0.000010
4	HGDP00058	Balochi	0.934368	0.032550	0.021708	0.001838	0.005651	0.003885
12	HGDP00080	Balochi	0.938408	0.057841	0.003721	0.000010	0.000010	0.000010
20	HGDP00098	Balochi	0.930701	0.020605	0.012297	0.000010	0.010321	0.026066
11	HGDP00078	Balochi	0.943507	0.047190	0.000010	0.000010	0.000010	0.009273
16	HGDP00090	Balochi	0.911645	0.049559	0.015913	0.000010	0.001838	0.021034
8	HGDP00068	Balochi	0.890187	0.054030	0.040850	0.000010	0.014912	0.000010
2	HGDP00054	Balochi	0.972717	0.010804	0.000737	0.000010	0.015722	0.000010
1	HGDP00052	Balochi	0.958395	0.041565	0.000010	0.000010	0.000010	0.000010
187	HGDP00313	Kalash	0.987470	0.000010	0.000010	0.001884	0.010616	0.000010
177	HGDP00277	Kalash	0.985443	0.000010	0.000010	0.000010	0.014517	0.000010
191	HGDP00328	Kalash	0.989763	0.000010	0.000010	0.000010	0.005183	0.005025
176	HGDP00267	Kalash	0.998653	0.000010	0.000010	0.000010	0.001307	0.000010
192	HGDP00330	Kalash	0.994029	0.000010	0.000010	0.000010	0.005931	0.000010
190	HGDP00323	Kalash	0.999950	0.000010	0.000010	0.000010	0.000010	0.000010
180	HGDP00286	Kalash	0.999950	0.000010	0.000010	0.000010	0.000010	0.000010
193	HGDP00333	Kalash	0.999255	0.000010	0.000010	0.000010	0.000705	0.000010
181	HGDP00288	Kalash	0.999950	0.000010	0.000010	0.000010	0.000010	0.000010
189	HGDP00319	Kalash	0.999950	0.000010	0.000010	0.000010	0.000010	0.000010
186	HGDP00311	Kalash	0.966406	0.000010	0.000010	0.000010	0.015688	0.017876
179	HGDP00285	Kalash	0.982485	0.000010	0.000010	0.000010	0.017475	0.000010
178	HGDP00281	Kalash	0.971100	0.009049	0.000010	0.000010	0.000010	0.019822
182	HGDP00290	Kalash	0.958664	0.000010	0.017284	0.000010	0.024022	0.000010
184	HGDP00302	Kalash	0.976806	0.000010	0.000010	0.000010	0.014001	0.009163
183	HGDP00298	Kalash	0.984333	0.000010	0.000010	0.000010	0.015627	0.000010
188	HGDP00315	Kalash	0.966048	0.000010	0.000010	0.010830	0.023092	0.000010
185	HGDP00307	Kalash	0.959953	0.000010	0.010952	0.019815	0.009260	0.000010
236	HGDP01327	She	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
239	HGDP01330	She	0.000010	0.000010	0.996420	0.000010	0.003540	0.000010
241	HGDP01332	She	0.000010	0.000010	0.983596	0.016364	0.000010	0.000010
244	HGDP01335	She	0.000010	0.000010	0.984449	0.015511	0.000010	0.000010
245	HGDP01336	She	0.000010	0.000010	0.968124	0.029947	0.000010	0.001899
242	HGDP01333	She	0.000010	0.000010	0.997365	0.000010	0.002595	0.000010
240	HGDP01331	She	0.000010	0.000010	0.945063	0.054897	0.000010	0.000010
238	HGDP01329	She	0.000010	0.013384	0.968720	0.000010	0.000010	0.017866
243	HGDP01334	She	0.000010	0.000010	0.979182	0.000010	0.000010	0.020778
237	HGDP01328	She	0.000010	0.000010	0.971114	0.028846	0.000010	0.000010
73	HGDP01315	Dai	0.016196	0.000010	0.983764	0.000010	0.000010	0.000010
68	HGDP01310	Dai	0.007606	0.000010	0.992354	0.000010	0.000010	0.000010
66	HGDP01308	Dai	0.010631	0.000010	0.989329	0.000010	0.000010	0.000010
72	HGDP01314	Dai	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
67	HGDP01309	Dai	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
70	HGDP01312	Dai	0.012221	0.000010	0.987739	0.000010	0.000010	0.000010
74	HGDP01316	Dai	0.006139	0.000010	0.993821	0.000010	0.000010	0.000010
69	HGDP01311	Dai	0.013681	0.000010	0.986279	0.000010	0.000010	0.000010
65	HGDP01307	Dai	0.009003	0.000010	0.990957	0.000010	0.000010	0.000010
71	HGDP01313	Dai	0.008855	0.000010	0.991105	0.000010	0.000010	0.000010
202	HGDP01189	Miaozu	0.000010	0.039947	0.934204	0.011662	0.000010	0.014166
211	HGDP01198	Miaozu	0.000010	0.027036	0.888045	0.071553	0.000010	0.013345
206	HGDP01193	Miaozu	0.000010	0.000010	0.946249	0.038429	0.000010	0.015293
208	HGDP01195	Miaozu	0.000010	0.000010	0.899513	0.100447	0.000010	0.000010
209	HGDP01196	Miaozu	0.000010	0.008602	0.896312	0.068597	0.008218	0.018260
204	HGDP01191	Miaozu	0.000010	0.051106	0.873832	0.073482	0.000010	0.001560
203	HGDP01190	Miaozu	0.000010	0.014186	0.891990	0.093794	0.000010	0.000010
205	HGDP01192	Miaozu	0.000010	0.000010	0.919459	0.056168	0.000010	0.024343
210	HGDP01197	Miaozu	0.000010	0.010189	0.870412	0.101242	0.000010	0.018137
207	HGDP01194	Miaozu	0.000010	0.000010	0.950449	0.040323	0.000010	0.009198
119	HGDP00812	Han	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
133	HGDP00975	Han	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
112	HGDP00781	Han	0.000010	0.000010	0.991272	0.000010	0.008688	0.000010
123	HGDP00817	Han	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
127	HGDP00821	Han	0.000010	0.000010	0.979243	0.020717	0.000010	0.000010
116	HGDP00785	Han	0.000010	0.000010	0.999950	0.000010	0.000010	0.000010
111	HGDP00780	Han	0.000010	0.008037	0.954765	0.037169	0.000010	0.000010
125	HGDP00819	Han	0.000010	0.005681	0.985124	0.000010	0.000010	0.009165
108	HGDP00776	Han	0.000010	0.000010	0.994386	0.000010	0.005574	0.000010
126	HGDP00820	Han	0.000010	0.000010	0.988598	0.000010	0.000010	0.011362
106	HGDP00774	Han	0.000010	0.000010	0.958959	0.032079	0.008429	0.000513
120	HGDP00813	Han	0.000010	0.000010	0.975365	0.003195	0.004968	0.016451
136	HGDP01021	Han	0.000010	0.020572	0.950358	0.028139	0.000010	0.000911
117	HGDP00786	Han	0.000010	0.049708	0.921695	0.000010	0.000010	0.028566
118	HGDP00811	Han	0.000010	0.041391	0.952135	0.000010	0.000010	0.006444
124	HGDP00818	Han	0.000010	0.043536	0.914311	0.040292	0.000010	0.001841
115	HGDP00784	Han	0.000010	0.031449	0.924124	0.000010	0.000010	0.044397
132	HGDP00974	Han	0.000010	0.020587	0.979373	0.000010	0.000010	0.000010
130	HGDP00972	Han	0.000010	0.042602	0.940207	0.007245	0.000010	0.009926
131	HGDP00973	Han	0.000010	0.017936	0.875243	0.105885	0.000917	0.000010
128	HGDP00822	Han	0.000010	0.027654	0.913005	0.059311	0.000010	0.000010
135	HGDP00977	Han	0.000010	0.036656	0.872172	0.082986	0.000010	0.008166
138	HGDP01024	Han	0.000010	0.039647	0.806728	0.153595	0.000010	0.000010
134	HGDP00976	Han	0.000010	0.046762	0.831077	0.113991	0.000010	0.008150
129	HGDP00971	Han	0.000010	0.055892	0.800888	0.143189	0.000010	0.000010
114	HGDP00783	Han	0.000010	0.076454	0.805654	0.117863	0.000010	0.000010
113	HGDP00782	Han	0.000010	0.080024	0.809209	0.110737	0.000010	0.000010
110	HGDP00779	Han	0.000010	0.079041	0.834115	0.057854	0.000010	0.028970
122	HGDP00815	Han	0.000010	0.083292	0.804403	0.112275	0.000010	0.000010
121	HGDP00814	Han	0.000010	0.103391	0.801959	0.088616	0.000010	0.006014
107	HGDP00775	Han	0.000010	0.047009	0.832718	0.113657	0.000010	0.006596
137	HGDP01023	Han	0.000010	0.075286	0.769169	0.155515	0.000010	0.000010
109	HGDP00777	Han	0.000010	0.137880	0.650402	0.211688	0.000010	0.000010
264	HGDP01103	Tujia	0.000010	0.007244	0.898414	0.077483	0.012739	0.004111
262	HGDP01101	Tujia	0.000010	0.049803	0.901901	0.019834	0.010998	0.017454
259	HGDP01098	Tujia	0.000010	0.023385	0.877181	0.099403	0.000010	0.000010
256	HGDP01095	Tujia	0.000010	0.007399	0.883315	0.086786	0.022481	0.000010
258	HGDP01097	Tujia	0.000010	0.033204	0.862995	0.093655	0.000010	0.010126
261	HGDP01100	Tujia	0.000010	0.072230	0.832565	0.095175	0.000010	0.000010
257	HGDP01096	Tujia	0.000010	0.012518	0.819267	0.140910	0.000010	0.027285
260	HGDP01099	Tujia	0.000010	0.092539	0.787952	0.114371	0.005118	0.000010
263	HGDP01102	Tujia	0.000010	0.017508	0.819136	0.131859	0.011310	0.020176
265	HGDP01104	Tujia	0.000010	0.027877	0.768656	0.203437	0.000010	0.000010
195	HGDP01318	Lahu	0.016413	0.000010	0.958518	0.000010	0.000010	0.025039
199	HGDP01322	Lahu	0.020474	0.000010	0.941447	0.000010	0.000010	0.038049
198	HGDP01321	Lahu	0.017073	0.000010	0.923144	0.000010	0.000010	0.059753
194	HGDP01317	Lahu	0.014166	0.000010	0.916031	0.066964	0.000010	0.002820
197	HGDP01320	Lahu	0.001749	0.000010	0.895926	0.077300	0.000010	0.025006
200	HGDP01323	Lahu	0.025577	0.000010	0.897839	0.036531	0.004181	0.035863
196	HGDP01319	Lahu	0.033620	0.000010	0.902235	0.026458	0.000010	0.037667
201	HGDP01326	Lahu	0.017470	0.000010	0.866737	0.115485	0.000288	0.000010
311	CB1031	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
304	CB1017	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
301	CB1013	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
318	CB1046	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
305	CB1018	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
300	CB1012	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
297	CB1005	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
320	CB1055	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
309	CB1026	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
299	CB1010	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
296	CB1003	SHP.Khumbu	0.000010	0.008976	0.000010	0.000010	0.000010	0.990984
313	CB1036	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
312	CB1032	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
316	CB1040	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
335	CB1075	SHP.Khumbu	0.000010	0.000010	0.000010	0.000010	0.000010	0.999950
307	CB1020	SHP.Khumbu	0.000010	0.000010	0.019348	0.026851	0.000010	0.953771
319	CB1050	SHP.Khumbu	0.000010	0.000010	0.012361	0.000010	0.000010	0.987599
308	CB1021	SHP.Khumbu	0.000010	0.000010	0.000010	0.045264	0.000010	0.954696
331	CB1070	SHP.Khumbu	0.000010	0.000010	0.022806	0.034078	0.000010	0.943086
329	CB1068	SHP.Khumbu	0.000010	0.000010	0.000010	0.057141	0.000010	0.942819
303	CB1016	SHP.Khumbu	0.000010	0.000010	0.000010	0.088426	0.000010	0.911534
306	CB1019	SHP.Khumbu	0.000010	0.000010	0.000010	0.104605	0.000010	0.895355
325	CB1064	SHP.Khumbu	0.015853	0.012355	0.000010	0.115012	0.000010	0.856759
298	CB1006	SHP.Khumbu	0.000010	0.034989	0.000010	0.155639	0.000010	0.809342
315	CB1038	SHP.Khumbu	0.000010	0.000010	0.000010	0.208506	0.006027	0.785437
321	CB1056	SHP.Khumbu	0.000010	0.000010	0.000010	0.187687	0.010078	0.802204
322	CB1061	SHP.Khumbu	0.000010	0.000010	0.013702	0.218724	0.005644	0.761910
340	CB1081	SHP.Khumbu	0.000010	0.000010	0.000010	0.164130	0.000010	0.835830
343	CB1084	SHP.Khumbu	0.000010	0.031998	0.000010	0.204378	0.000010	0.763595
337	CB1077	SHP.Khumbu	0.000010	0.000010	0.038041	0.193724	0.000010	0.768205
310	CB1028	SHP.Khumbu	0.000010	0.000010	0.000010	0.314810	0.000010	0.685150
327	CB1066	SHP.Khumbu	0.000010	0.039697	0.000010	0.258855	0.000010	0.701418
332	CB1071	SHP.Khumbu	0.000010	0.000010	0.000010	0.147012	0.000010	0.852948
317	CB1041	SHP.Khumbu	0.000010	0.000010	0.018146	0.325892	0.005002	0.650940
334	CB1074	SHP.Khumbu	0.000010	0.004153	0.000010	0.359271	0.000010	0.636546
302	CB1014	SHP.Khumbu	0.000010	0.000010	0.008738	0.452420	0.000010	0.538813
338	CB1078	SHP.Khumbu	0.050775	0.000010	0.000010	0.437521	0.003313	0.508371
336	CB1076	SHP.Khumbu	0.000010	0.036124	0.077093	0.500813	0.000010	0.385950
341	CB1082	SHP.Khumbu	0.057462	0.024764	0.030879	0.462147	0.015851	0.408898
344	CB1085	SHP.Khumbu	0.000010	0.000010	0.000010	0.623954	0.010331	0.365685
323	CB1062	SHP.Khumbu	0.000010	0.000010	0.011689	0.632682	0.000010	0.355599
342	CB1083	SHP.Khumbu	0.000010	0.000010	0.047889	0.639249	0.000010	0.312831
333	CB1072	SHP.Khumbu	0.000010	0.000010	0.009320	0.645001	0.000010	0.345649
339	CB1079	SHP.Khumbu	0.008686	0.000010	0.011042	0.671809	0.000010	0.308443
324	CB1063	SHP.Khumbu	0.002904	0.003011	0.040208	0.729653	0.000010	0.224213
330	CB1069	SHP.Khumbu	0.015680	0.001724	0.000010	0.756740	0.000010	0.225836
314	CB1037	SHP.Khumbu	0.000010	0.000010	0.015202	0.793569	0.006113	0.185096
328	CB1067	SHP.Khumbu	0.006870	0.001061	0.009374	0.771341	0.007262	0.204093
326	CB1065	SHP.Khumbu	0.000961	0.000010	0.042329	0.863114	0.001483	0.092103
345	A01-64.CEL	SHP.Zhangmu	0.073815	0.000250	0.036676	0.487587	0.000010	0.401661
381	E08-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.132452	0.000010	0.024478	0.278752	0.022573	0.541736
346	A04-63.CEL	SHP.Zhangmu	0.005990	0.000010	0.069736	0.293768	0.000010	0.630486
370	C07-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.064615	0.029763	0.065222	0.394282	0.000010	0.446109
375	D07-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.079874	0.000010	0.000010	0.506835	0.022162	0.391109
395	G08-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.072400	0.027181	0.031156	0.495552	0.007487	0.366224
394	G07-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.038943	0.000010	0.000010	0.453780	0.000010	0.507248
365	B06-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.026201	0.000010	0.038964	0.260538	0.000010	0.674277
379	E07-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.068685	0.000010	0.032986	0.474996	0.000010	0.423313
398	I07-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.064893	0.000010	0.000010	0.341170	0.020630	0.573287
364	B06-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.072563	0.006846	0.054704	0.555352	0.000879	0.309656
386	F08-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.000010	0.001103	0.019026	0.416282	0.009858	0.553721
357	H04-62.CEL	SHP.Zhangmu	0.053947	0.000010	0.031368	0.664756	0.000010	0.249910
376	D08-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.102554	0.000206	0.044302	0.293099	0.019059	0.540780
347	C02-63_2.CEL	SHP.Zhangmu	0.067385	0.000010	0.000010	0.347875	0.032837	0.551883
352	D09-62.CEL	SHP.Zhangmu	0.009929	0.000010	0.000010	0.356808	0.000010	0.633233
361	A02-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.056790	0.036567	0.037295	0.397767	0.000010	0.471570
380	E07-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.040809	0.020470	0.103587	0.630484	0.000010	0.204641
348	C04-63.CEL	SHP.Zhangmu	0.063083	0.000010	0.089868	0.662704	0.007135	0.177200
392	G05-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.108927	0.040188	0.027617	0.322633	0.017540	0.483095
368	C03-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.113813	0.000992	0.075184	0.572536	0.024065	0.213411
384	F03-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.163064	0.038061	0.133760	0.504422	0.005982	0.154712
391	G04-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.000010	0.000010	0.036308	0.260525	0.000010	0.703137
349	C08-63.CEL	SHP.Zhangmu	0.000726	0.007201	0.000010	0.467967	0.014449	0.509647
354	E01-62.CEL	SHP.Zhangmu	0.000010	0.000010	0.038459	0.163517	0.011077	0.786927
378	E04-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.015201	0.000010	0.043789	0.399038	0.001681	0.540281
358	H06-62.CEL	SHP.Zhangmu	0.079884	0.002152	0.083098	0.408735	0.002787	0.423344
359	I09-63.CEL	SHP.Zhangmu	0.047726	0.000010	0.101819	0.455962	0.005365	0.389117
372	D02-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.131052	0.000010	0.081852	0.424770	0.010357	0.351960
388	G02-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.054066	0.000010	0.049777	0.344121	0.001040	0.550986
382	F01-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.047248	0.000010	0.064726	0.410482	0.009498	0.468036
393	G05-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.065207	0.000010	0.054137	0.390736	0.001059	0.488851
385	F05-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.074620	0.002178	0.008918	0.332919	0.009351	0.572016
350	D01-63.CEL	SHP.Zhangmu	0.034714	0.007526	0.133463	0.429047	0.003895	0.391355
356	E09-62.CEL	SHP.Zhangmu	0.052180	0.000010	0.062083	0.503719	0.000010	0.381999
366	B07-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.034917	0.000010	0.071885	0.398996	0.009447	0.484745
397	I05-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.047741	0.014525	0.018172	0.398492	0.000010	0.521061
369	C04-60_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.080028	0.000010	0.082047	0.699786	0.009429	0.128700
363	B05-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.062834	0.000010	0.144105	0.611282	0.000010	0.181758
383	F02-62_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.082426	0.018411	0.111463	0.607029	0.002218	0.178454
396	I05-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.009652	0.008880	0.008479	0.606682	0.009217	0.357089
355	E06-63.CEL	SHP.Zhangmu	0.227282	0.031148	0.069102	0.578737	0.007539	0.086192
390	G03-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.063951	0.029152	0.065033	0.397679	0.000010	0.444175
387	G01-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.079486	0.016339	0.139786	0.695395	0.000010	0.068984
374	D05-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.000010	0.020592	0.026707	0.617550	0.009110	0.326032
377	E03-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.010113	0.000010	0.030514	0.305270	0.000010	0.654083
362	A03-62_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.016566	0.000010	0.000010	0.307357	0.000010	0.676047
367	C01-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.022320	0.006922	0.000010	0.633089	0.002726	0.334934
399	I07-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.152104	0.042105	0.058059	0.416035	0.000010	0.331687
360	A01-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.015567	0.000010	0.014366	0.311132	0.014553	0.644372
373	D02-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.000010	0.000064	0.009443	0.308882	0.000354	0.681248
351	D08-62.CEL	SHP.Zhangmu	0.153685	0.047052	0.149736	0.521518	0.000010	0.127999
353	D09-63.CEL	SHP.Zhangmu	0.016768	0.000010	0.000010	0.375368	0.000010	0.607834
389	G02-63_(GenomeWideSNP_6)_Rep2.CEL	SHP.Zhangmu	0.083643	0.002512	0.099798	0.558785	0.000343	0.254919
371	C09-63_(GenomeWideSNP_6).CEL	SHP.Zhangmu	0.104197	0.028285	0.088743	0.622845	0.000010	0.155920
493	3C3-DR215.CEL	TBN.Shigatse	0.000010	0.000010	0.000010	0.982387	0.000010	0.017573
483	3B11-DR124.CEL	TBN.Shigatse	0.006861	0.000010	0.000010	0.879956	0.006642	0.106521
497	3C7-DR148.CEL	TBN.Shigatse	0.000010	0.007485	0.010306	0.914735	0.000358	0.067107
485	3B6-DR212.CEL	TBN.Shigatse	0.013648	0.000010	0.003808	0.931544	0.000010	0.050980
494	3C4-DR50.CEL	TBN.Shigatse	0.000010	0.000010	0.000010	0.930045	0.000010	0.069915
486	3B7-DR126.CEL	TBN.Shigatse	0.000013	0.000010	0.000010	0.895949	0.031491	0.072527
484	3B12-DR116.CEL	TBN.Shigatse	0.000010	0.000010	0.000010	0.903400	0.020554	0.076016
490	3C11-DR138.CEL	TBN.Shigatse	0.000010	0.000010	0.000010	0.976035	0.000010	0.023925
487	3B8-DR20.CEL	TBN.Shigatse	0.002020	0.000010	0.000010	0.926329	0.002919	0.068712
496	3C6-DR42.CEL	TBN.Shigatse	0.000010	0.000010	0.022724	0.913361	0.000850	0.063045
472	32.CEL	TBN.Shigatse	0.000013	0.012485	0.000010	0.940716	0.000010	0.046766
495	3C5-DR161.CEL	TBN.Shigatse	0.016719	0.000010	0.000010	0.878397	0.007532	0.097333
467	27.CEL	TBN.Shigatse	0.000010	0.006283	0.021386	0.876925	0.000010	0.095386
457	Li-C05.CEL	TBN.Shigatse	0.020154	0.000010	0.042215	0.877988	0.000010	0.059623
470	30.CEL	TBN.Shigatse	0.011321	0.013210	0.000010	0.858543	0.000010	0.116906
478	38.CEL	TBN.Shigatse	0.000010	0.000010	0.007775	0.882045	0.008584	0.101576
466	26.CEL	TBN.Shigatse	0.000010	0.001787	0.070575	0.861498	0.000010	0.066120
479	39.CEL	TBN.Shigatse	0.001974	0.003834	0.031554	0.870152	0.000010	0.092476
492	3C2-DR169.CEL	TBN.Shigatse	0.022694	0.000010	0.025088	0.831539	0.009392	0.111277
480	40.CEL	TBN.Shigatse	0.009173	0.000010	0.027474	0.876300	0.023059	0.063985
471	31.CEL	TBN.Shigatse	0.003200	0.010336	0.047519	0.884985	0.000010	0.053950
468	28.CEL	TBN.Shigatse	0.011401	0.000010	0.000010	0.928246	0.006284	0.054049
481	41.CEL	TBN.Shigatse	0.000010	0.004817	0.001175	0.929764	0.000010	0.064224
491	3C1-DR196.CEL	TBN.Shigatse	0.009764	0.000010	0.022357	0.885528	0.007550	0.074791
498	3C8-DR139.CEL	TBN.Shigatse	0.000010	0.000010	0.000010	0.894158	0.009351	0.096461
476	36.CEL	TBN.Shigatse	0.000574	0.000010	0.028571	0.863477	0.012370	0.094998
499	3C9-DR53.CEL	TBN.Shigatse	0.004773	0.000010	0.010530	0.931536	0.000010	0.053141
458	Li-C10.CEL	TBN.Shigatse	0.000010	0.000010	0.077945	0.810647	0.014688	0.096700
474	34.CEL	TBN.Shigatse	0.012792	0.000010	0.000010	0.883518	0.010461	0.093208
489	3C10-DR214.CEL	TBN.Shigatse	0.001963	0.000010	0.042681	0.826957	0.017124	0.111265
482	42.CEL	TBN.Shigatse	0.000010	0.040309	0.015078	0.888601	0.000010	0.055993
464	lsl_20090422_17.CEL	TBN.Shigatse	0.001813	0.000010	0.009573	0.906482	0.003653	0.078468
460	lsl_20090422_05.CEL	TBN.Shigatse	0.000155	0.028751	0.000010	0.896352	0.003987	0.070745
473	33.CEL	TBN.Shigatse	0.012006	0.000010	0.000010	0.862103	0.019747	0.106125
461	lsl_20090422_08.CEL	TBN.Shigatse	0.000519	0.000010	0.070760	0.921963	0.006738	0.000010
475	35.CEL	TBN.Shigatse	0.002603	0.000010	0.000010	0.865736	0.006853	0.124788
488	3B9-DR5.CEL	TBN.Shigatse	0.067212	0.019896	0.000010	0.844405	0.000010	0.068468
463	lsl_20090422_15.CEL	TBN.Shigatse	0.000061	0.020622	0.023140	0.861564	0.018289	0.076324
477	37.CEL	TBN.Shigatse	0.000010	0.045351	0.032068	0.830998	0.016517	0.075056
459	lsl_20090407_06.CEL	TBN.Shigatse	0.051388	0.031908	0.000010	0.851560	0.000010	0.065124
